5.000000000000000000e+00,2.540693885605530000e-01,5.062798814227183371e-03,5.274904891848564148e-03,4.500142298638820648e-03
1.500000000000000000e+01,7.686260743997344047e-01,3.795030231898029443e-03,4.341489635407924652e-03,3.570650704205036163e-03
2.500000000000000000e+01,1.281335981352781817e+00,3.311607738335927385e-03,3.946471028029918671e-03,3.177506383508443832e-03
4.000000000000000000e+01,2.051419634569723982e+00,2.659637217099468029e-03,3.442894667387008667e-03,2.655885880813002586e-03
5.000000000000000000e+01,2.570714196681397556e+00,2.449709906553228754e-03,3.266438376158475876e-03,2.475455636158585548e-03
8.000000000000000000e+01,4.143241523257779946e+00,2.031497773714363575e-03,2.919605234637856483e-03,2.112790476530790329e-03
1.000000000000000000e+02,5.172961630658893029e+00,1.891408604569733056e-03,2.816064748913049698e-03,2.004578243941068649e-03
1.200000000000000000e+02,6.103487520887510343e+00,1.819046392726401474e-03,2.739664865657687187e-03,1.922149094752967358e-03
1.500000000000000000e+02,7.498790589783053129e+00,1.737670002815624006e-03,2.682455116882920265e-03,1.860781572759151459e-03
1.800000000000000000e+02,8.898325019251675627e+00,1.694436379087467916e-03,2.649547066539525986e-03,1.819555880501866341e-03
2.000000000000000000e+02,9.839289670498612139e+00,1.671879094404478839e-03,2.634389558807015419e-03,1.804848550818860531e-03
