1.500000000000000000e+01,7.565858699238887652e-01,2.207141602411866188e-03,3.052896121516823769e-03,2.865939168259501457e-03
2.500000000000000000e+01,1.091061485253055574e+00,1.874658162705600262e-03,2.955350093543529510e-03,2.684079110622406006e-03
4.000000000000000000e+01,1.584790085085000078e+00,1.625819713808596134e-03,2.913616364821791649e-03,2.458761446177959442e-03
5.000000000000000000e+01,1.926473915300833450e+00,1.625819713808596134e-03,2.911120885983109474e-03,2.341435989364981651e-03
8.000000000000000000e+01,2.985090953343888742e+00,1.157353399321436882e-03,2.847064752131700516e-03,1.648095203563570976e-03
1.200000000000000000e+02,4.489952151990277862e+00,5.688847159035503864e-04,2.724071498960256577e-03,1.026370446197688580e-03
1.600000000000000000e+02,5.998424408048333767e+00,2.875644131563603878e-04,2.630186034366488457e-03,6.509948871098458767e-04
2.000000000000000000e+02,7.519219413276666764e+00,1.586159924045205116e-04,2.521014772355556488e-03,4.642007697839289904e-04
2.400000000000000000e+02,9.075888021469721068e+00,1.096433334168978035e-04,2.433226909488439560e-03,3.783793072216212749e-04
3.000000000000000000e+02,1.131304374506388832e+01,7.133356848498806357e-05,2.315068617463111877e-03,3.418068517930805683e-04
